Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME
,16,48,33.0,0.0,35,01.5,0.0,132,41.3,0.0,8,1,0.3V,,,"(6,224)",SHIMANE HIROSHIMA BORDER
,16,57,16.1,0.0,34,52.5,0.2,137,37.5,0.2,31,1,0.2V,,,"(4,159)",HAMANAKO LAKE REGION
,17,10,41.3,0.0,39,00.3,0.1,140,46.8,0.2,5,1,0.5V,,,"(2, 49)",SOUTHERN IWATE PREF
,17,11,19.6,0.0,32,19.3,0.1,130,32.1,0.1,7,1,0.0V,,,"(7,271)",SOUTHERN KUMAMOTO PREF
,17,12,06.8,0.0,32,12.9,0.0,131,09.9,0.1,14,0,0.2V,,,"(7,278)",NORTHERN MIYAZAKI PREF
,17,31,33.8,0.3,42,13.1,0.6,139,14.5,1.5,13,2,1.0V,,,"(1, 18)",SW OFF HOKKAIDO
,17,35,12.0,0.0,33,23.3,0.2,134,41.6,0.3,34,2,1.0V,,,"(6,249)",SE OFF SHIKOKU
,17,36,29.4,0.1,34,25.9,0.3,139,12.0,0.3,11,1,0.9V,,,"(3,103)",NEAR NIIJIMA ISLAND
,17,39,31.7,0.2,38,59.9,0.8,142,27.9,0.9,36,4,0.7V,,,"(2, 65)",E OFF MIYAGI PREF
,17,41,37.8,0.0,33,42.5,0.1,135,29.0,0.1,12,0,1.2V,,,"(5,192)",SOUTHERN WAKAYAMA PREF
,17,43,09.1,0.1,37,37.8,0.3,140,37.2,0.4,90,1,1.3V,,,"(2, 55)",MID FUKUSHIMA PREF
,18,11,17.0,0.2,23,51.1,0.7,124,24.0,0.7,15,5,3.1V,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,18,11,26.7,0.1,23,58.2,0.8,122,26.9,0.4,27,,,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
1,18,12,42.5,0.0,36,34.0,0.1,139,21.6,0.1,7,1,0.9V,,,"(3, 83)",TOCHIGI GUNMA BORDER
,18,16,54.0,0.0,35,22.7,0.1,133,53.1,0.0,8,0,0.1V,,,"(6,221)",EASTERN TOTTORI PREF
,18,28,27.4,0.0,39,00.4,0.1,140,47.7,0.2,4,1,0.5V,,,"(2, 49)",SOUTHERN IWATE PREF
,18,29,40.6,0.1,38,49.7,0.4,141,27.5,1.3,80,1,0.2v,,,"(2, 50)",NORTHERN MIYAGI PREF
,18,30,53.4,0.0,38,43.7,0.1,141,09.6,0.1,5,1,0.2V,,,"(2, 50)",NORTHERN MIYAGI PREF
,18,36,51.1,0.1,30,29.3,0.4,131,24.6,0.7,21,2,1.4v,,,"(7,297)",E OFF TANEGASHIMA ISLAND
,18,40,59.1,0.0,32,59.2,0.1,130,50.1,0.1,11,0,0.5V,,,"(7,269)",NW KUMAMOTO PREF
,18,42,13.4,,3,13.0,,129,40.0,,35,,4.5B,,,"(9,   )","SERAM, INDONESIA         USGS"
,18,44,10.5,0.0,35,55.4,0.1,137,36.8,0.1,11,0,0.0V,,,"(4,148)",WESTERN NAGANO PREF
,18,45,42.2,0.1,38,34.0,0.3,142,08.7,0.8,32,3,1.1V,,,"(2, 65)",E OFF MIYAGI PREF
,18,50,38.1,0.1,35,44.7,0.3,141,02.7,0.6,18,1,1.4V,,,"(3,110)",NEAR CHOSHI CITY
,18,55,03.5,0.0,39,04.8,0.1,140,49.6,0.1,6,1,0.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,18,59,02.4,0.1,34,13.3,0.3,135,43.0,0.4,58,1,0.2V,,,"(5,189)",NE WAKAYAMA PREF
,19,06,34.6,0.0,39,43.3,0.1,142,05.5,0.4,24,1,1.0V,,,"(2, 62)",E OFF IWATE PREF
,19,18,52.1,0.0,33,58.5,0.0,135,16.7,0.1,9,1,1.0V,,,"(5,191)",CENTRAL WAKAYAMA PREF
,19,22,20.3,0.1,39,02.2,0.3,142,18.3,0.7,34,2,0.8V,,,"(2, 62)",E OFF IWATE PREF
,19,24,06.9,0.1,28,38.3,0.1,129,38.7,0.6,20,1,1.4v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,19,32,23.9,0.0,35,06.6,0.1,135,31.0,0.1,8,1,0.2V,,,"(5,183)",MID KYOTO PREF
,19,32,56.6,0.2,36,00.6,0.5,141,13.8,1.1,39,2,1.7V,,,"(3,112)",FAR E OFF IBARAKI PREF
,19,36,36.9,0.1,29,00.5,0.4,130,03.9,1.1,44,,3.1V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,19,39,20.4,0.0,35,00.1,0.1,136,51.3,0.1,11,1,0.4V,,,"(4,161)",CENTRAL AICHI PREF
,19,48,59.1,0.1,26,03.9,1.2,129,26.7,0.7,40,,2.1V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,19,52,31.5,0.0,33,24.5,0.1,132,26.8,0.1,41,0,0.4V,,,"(6,235)",SW EHIME PREF
,20,05,45.5,0.0,35,01.6,0.1,136,56.0,0.1,37,1,1.1V,,,"(4,161)",CENTRAL AICHI PREF
,20,14,51.8,0.1,43,53.6,0.3,142,03.9,0.4,0,,0.5V,,,"(1,  3)",KAMIKAWA-SORACHI REGION
,20,19,01.0,0.3,32,31.2,1.9,139,04.7,4.2,42,,2.7V,,,"(3,105)",NEAR HACHIJOJIMA ISLAND
,20,27,49.1,0.2,36,44.4,0.4,141,33.5,0.9,35,2,2.1V,,,"(3,111)",E OFF IBARAKI PREF
,20,29,52.9,0.2,36,43.8,0.4,141,33.4,1.1,39,3,2.1V,,,"(3,111)",E OFF IBARAKI PREF
,20,30,19.2,0.6,25,55.1,2.0,128,34.4,2.4,31,,1.7V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,20,35,30.8,0.2,37,32.8,0.5,141,49.2,0.9,29,4,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,20,40,12.2,0.2,36,44.2,0.7,141,31.7,1.5,49,5,1.2V,,,"(3,111)",E OFF IBARAKI PREF
,20,41,52.4,0.0,37,03.6,0.1,139,29.3,0.1,9,1,0.6V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,20,42,28.2,0.2,36,16.8,0.5,137,34.4,0.6,32,2,0.2V,,,"(4,143)",HIDA MOUNTAINS REGION
,20,45,53.3,0.3,37,51.0,0.9,142,19.6,1.4,23,,1.3V,,,"(2, 68)",SE OFF MIYAGI PREF
,20,50,12.9,0.1,34,39.8,2.1,138,42.4,1.8,05,,2.1V,,,"(4,156)",SOUTHERN IZU PENINSULA
,20,50,16.0,0.0,33,48.8,0.1,134,54.6,0.0,15,1,0.7V,,,"(5,207)",S PART OF KII CHANNEL
,20,50,55.5,0.4,37,53.8,1.0,142,22.6,1.9,23,3,1.5V,,,"(2, 68)",SE OFF MIYAGI PREF
,21,11,06.3,0.2,37,01.2,2.2,137,14.7,2.4,59,,2.1v,,,"(4,166)",TOYAMA BAY REGION
,21,16,29.1,0.0,34,26.2,0.1,139,11.9,0.3,9,1,2.8V,,2,"(3,103)",NEAR NIIJIMA ISLAND
,21,19,14.5,0.0,35,25.2,0.0,137,46.4,0.1,17,1,1.1V,,,"(4,149)",SOUTHERN NAGANO PREF
,21,22,50.4,0.4,26,05.9,1.5,129,19.3,1.6,42,,1.9V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,21,35,40.5,0.2,25,45.1,1.9,129,58.6,0.7,42,,2.6V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,21,44,13.4,0.0,31,58.6,0.1,130,57.8,0.1,6,1,0.5V,,,"(7,277)",SOUTHERN MIYAZAKI PREF
,21,49,42.9,0.2,35,14.8,0.3,141,12.1,0.9,48,3,1.3v,,,"(3,109)",E OFF BOSO PENINSULA
,21,49,46.0,0.0,34,50.1,0.1,137,54.9,0.1,30,0,0.2V,,,"(4,158)",SW SHIZUOKA PREF
,21,51,19.8,0.1,28,47.1,0.2,128,35.7,0.8,11,4,1.2v,,,"(7,285)",NEAR TOKARA ISLANDS
,21,52,23.0,0.2,26,02.8,0.9,128,36.2,0.9,38,3,1.8V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,21,54,22.2,0.0,37,04.9,0.1,139,22.8,0.1,9,1,1.3V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,21,56,24.8,0.3,41,26.7,1.2,142,56.0,1.7,37,4,1.1V,,,"(2, 60)",E OFF AOMORI PREF
,21,58,51.5,0.0,33,29.9,0.1,135,36.2,0.1,23,0,0.9V,,,"(5,192)",SOUTHERN WAKAYAMA PREF
,21,59,20.7,0.2,41,27.9,1.0,142,52.9,1.7,29,4,2.0V,,,"(2, 60)",E OFF AOMORI PREF
,22,07,16.5,0.3,28,47.6,0.3,128,35.8,1.7,12,,1.6v,,,"(7,285)",NEAR TOKARA ISLANDS
,22,11,02.2,0.1,42,01.8,0.4,144,19.3,0.4,45,3,1.4V,,,"(1, 28)",SE OFF TOKACHI
,22,11,06.8,0.2,27,36.5,0.5,129,08.8,0.7,8,,1.0v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,22,13,16.1,0.0,33,16.5,0.1,131,22.8,0.1,11,1,1.4V,,,"(7,280)",NORTHERN OITA PREF
,22,23,30.1,0.2,28,46.3,0.3,128,34.1,0.9,15,4,,,,"(7,285)",NEAR TOKARA ISLANDS
,22,25,06.9,0.1,38,25.7,0.4,143,07.8,0.7,14,,1.8V,,,"(2, 64)",FAR E OFF MIYAGI PREF
,22,31,45.7,0.1,34,09.5,0.2,135,08.9,0.4,8,1,0.1V,,,"(5,190)",NW WAKAYAMA PREF
,22,39,39.3,0.1,30,55.7,0.4,131,30.0,1.0,43,2,2.5V,,,"(7,299)",SE OFF OSUMI PEN
,22,42,55.9,0.0,32,51.2,0.2,128,56.6,0.3,8,2,1.2V,,,"(7,282)",GOTO ISLANDS REGION
,22,43,01.1,0.1,36,24.0,0.2,140,46.5,0.6,46,1,0.9V,,,"(3,111)",E OFF IBARAKI PREF
,22,45,25.5,0.1,27,01.4,0.3,128,20.3,0.4,36,1,0.9V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,22,50,49.1,0.2,37,23.4,0.5,141,48.6,1.0,34,5,1.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,22,55,16.8,0.0,39,39.4,0.3,140,45.8,0.2,10,1,0.0V,,,"(2, 46)",NORTHERN AKITA PREF
,23,10,02.1,0.3,22,57.7,1.5,124,02.9,1.4,59,,2.5V,,,"(7,291)",FAR S OFF ISHIGAKIJIMA
,23,17,24.3,0.1,42,35.7,0.3,139,22.6,0.5,16,2,1.3V,,,"(1, 18)",SW OFF HOKKAIDO
,23,20,42.0,0.2,37,16.0,0.5,142,02.0,0.7,27,4,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,23,21,42.9,0.0,33,39.0,0.1,133,59.4,0.1,14,1,1.5V,,,"(6,232)",SE KOCHI PREF
,23,22,51.7,0.0,39,02.7,0.2,140,54.6,0.3,7,1,0.1V,,,"(2, 49)",SOUTHERN IWATE PREF
,23,26,41.1,0.1,41,50.0,0.1,139,19.5,0.4,9,,0.2v,,,"(1, 18)",SW OFF HOKKAIDO
,23,40,49.1,0.0,29,51.1,0.6,129,49.7,0.9,8,1,2.0v,,1,"(7,285)",NEAR TOKARA ISLANDS
,23,42,37.1,0.1,37,56.8,0.2,139,45.4,0.3,0,2,0.3V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,23,43,16.5,0.1,35,51.2,0.3,140,28.7,0.6,33,1,0.5V,,,"(3, 92)",NORTHERN CHIBA PREF
,23,48,21.8,0.0,37,16.1,0.1,139,44.8,0.1,8,1,0.7V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,23,50,23.3,0.0,35,12.0,0.1,135,57.3,0.1,17,0,0.4V,,,"(5,196)",NW SHIGA PREF
,23,52,06.5,0.0,34,37.7,0.0,133,08.7,0.0,9,0,1.7V,,,"(6,228)",EASTERN HIROSHIMA PREF
,23,55,07.4,0.1,34,48.6,0.4,135,43.5,0.6,13,1,0.5v,,,"(5,184)",KYOTO OSAKA BORDER REG
2,00,01,46.8,0.1,39,43.2,0.6,139,37.0,0.7,16,2,0.3V,,,"(2, 45)",OGA PENINSULA REGION
,00,02,21.8,0.1,40,23.5,0.3,141,47.8,0.5,68,1,0.9V,,,"(2, 61)",NE OFF IWATE PREF
,00,03,36.9,0.2,42,52.6,0.8,143,40.2,1.5,13,2,0.5V,,,"(1,  9)",TOKACHI REGION
,00,09,11.9,0.0,32,55.2,0.1,130,49.5,0.1,8,1,0.3v,,,"(7,269)",NW KUMAMOTO PREF
,00,10,05.2,0.0,34,03.9,0.1,135,20.6,0.1,8,1,0.7V,,,"(5,190)",NW WAKAYAMA PREF
,00,17,03.2,0.4,34,34.4,1.1,136,05.3,1.2,89,4,2.9V,,,"(5,194)",NORTHERN NARA PREF
,00,20,49.9,0.4,42,46.9,2.0,142,43.3,2.8,87,3,0.4v,,,"(1, 11)",HIDAKA MOUNTAINS REGION
,00,21,21.9,0.1,37,02.3,0.5,141,01.6,1.4,84,1,0.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,00,34,56.7,0.2,24,57.3,0.7,123,12.1,0.4,23,,1.8V,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,00,36,15.4,0.1,32,56.7,0.5,134,30.9,1.2,18,3,0.6v,,,"(6,249)",SE OFF SHIKOKU
,00,37,07.9,0.0,33,54.1,0.1,134,28.7,0.1,10,1,0.4v,,,"(6,231)",TOKUSHIMA PREF
,00,41,17.6,0.0,33,43.0,0.1,135,21.5,0.2,10,1,,,,"(5,192)",SOUTHERN WAKAYAMA PREF
,00,46,18.4,0.1,34,05.3,0.1,135,52.0,0.2,26,1,0.6V,,,"(5,193)",SOUTHERN NARA PREF
,00,47,00.7,0.0,33,41.2,0.1,133,16.6,0.1,35,0,0.7V,,,"(6,233)",MID KOCHI PREF
,00,48,31.6,0.2,41,49.4,1.2,142,27.0,0.9,59,4,0.4v,,,"(1, 30)",S OFF URAKAWA
,00,58,44.4,0.0,34,59.2,0.1,134,40.7,0.1,16,0,0.3V,,,"(5,186)",SW HYOGO PREF
,01,04,31.0,0.0,39,00.3,0.1,140,53.4,0.1,5,1,1.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,01,22,39.1,0.1,35,37.6,0.6,140,40.7,0.5,47,1,0.6V,,,"(3,110)",NEAR CHOSHI CITY
,01,23,55.6,0.1,33,51.1,0.2,135,00.6,0.4,12,1,0.2v,,,"(5,207)",S PART OF KII CHANNEL
,01,24,17.4,0.0,33,43.8,0.0,135,29.6,0.1,12,0,0.4V,,,"(5,192)",SOUTHERN WAKAYAMA PREF
,01,24,29.2,0.0,39,03.8,0.1,140,51.7,0.1,7,1,1.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,01,25,38.3,0.0,33,57.0,0.0,135,21.3,0.0,6,1,0.1V,,,"(5,191)",CENTRAL WAKAYAMA PREF
,01,27,12.1,0.1,23,45.0,0.4,121,40.6,1.1,45,2,3.0v,,,"(8,311)",TAIWAN REGION
,01,35,51.9,0.1,30,25.4,0.4,131,04.0,0.6,42,1,2.4V,,,"(7,298)",NEAR TANEGASHIMA ISLAND
,01,43,47.2,0.1,35,31.3,0.2,139,04.6,0.2,29,1,1.1V,,,"(4,152)",EASTERN YAMANASHI PREF
,01,48,18.2,0.1,24,55.3,0.8,123,11.3,0.4,32,,1.8V,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,01,48,45.0,0.1,42,40.9,0.6,143,56.1,0.7,61,2,1.0V,,,"(1, 28)",SE OFF TOKACHI
,01,49,33.4,0.3,35,04.3,0.9,139,06.3,0.8,9,2,0.3V,,,"(3,100)",E OFF IZU PENINSULA
,01,54,42.0,0.1,33,04.2,0.6,131,34.9,0.6,91,1,0.6v,,,"(7,279)",SOUTHERN OITA PREF
,01,54,48.8,0.0,35,23.6,0.1,133,53.6,0.0,9,0,1.0V,,,"(6,221)",EASTERN TOTTORI PREF
,01,55,25.2,0.0,37,16.0,0.1,139,44.7,0.1,8,1,1.1V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,01,56,51.1,0.1,36,27.9,0.2,141,06.9,0.7,45,2,3.2V,,,"(3,111)",E OFF IBARAKI PREF       NPS
,01,57,31.8,0.0,33,41.9,0.1,130,13.4,0.1,5,0,0.3v,,,"(7,281)",NW OFF KYUSHU
2,02,00,44.0,0.2,35,04.0,0.5,139,07.2,0.6,9,1,0.1V,,,"(3,100)",E OFF IZU PENINSULA
,02,02,35.8,0.1,31,36.0,0.3,131,40.0,0.7,46,1,2.1V,,,"(7,300)",HYUGANADA REGION
,02,06,05.3,0.0,35,10.0,0.2,137,40.6,0.2,17,1,0.0V,,,"(4,160)",NE AICHI PREF
,02,06,09.7,0.0,39,08.7,0.1,140,56.7,0.1,8,1,2.4V,,,"(2, 49)",SOUTHERN IWATE PREF
,02,09,46.5,0.1,26,58.1,0.3,127,54.0,0.3,12,1,2.0V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,02,14,46.2,0.1,34,39.8,0.2,137,26.1,0.2,33,1,0.3V,,,"(4,162)",MIKAWA BAY REGION
,02,15,49.8,0.1,36,22.7,0.2,140,55.6,0.6,42,1,0.9V,,,"(3,111)",E OFF IBARAKI PREF
,02,16,19.3,0.0,34,43.7,0.0,135,16.4,0.0,7,1,0.9V,,,"(5,187)",SE HYOGO PREF
,02,18,36.3,0.1,26,57.1,0.3,127,53.9,0.7,6,,1.1v,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,02,20,31.8,0.0,35,28.5,0.3,135,57.9,0.2,13,1,0.2V,,,"(5,196)",NW SHIGA PREF
,02,22,21.7,0.1,38,23.3,0.4,142,17.4,0.6,25,2,1.1V,,,"(2, 65)",E OFF MIYAGI PREF
,02,27,50.1,0.0,33,06.2,0.1,131,11.8,0.1,5,1,1.1V,,,"(7,270)",NE KUMAMOTO PREF
,02,32,31.2,0.3,31,23.1,0.5,129,26.5,1.8,9,,,,,"(7,284)",SW OFF KYUSHU
,02,39,50.5,0.0,35,08.5,0.1,136,29.9,0.1,14,1,0.7V,,,"(5,197)",SHIGA GIFU BORDER REGION
,02,44,49.1,0.1,43,48.7,0.4,140,30.0,1.2,19,3,1.2V,,,"(1, 21)",NW OFF HOKKAIDO
,02,44,54.1,0.1,42,26.0,0.4,143,09.8,0.6,48,1,3.9D,3.8V,2,"(1, 11)",HIDAKA MOUNTAINS REGION  NPS
,02,45,16.4,0.2,27,52.2,0.7,127,46.0,1.0,28,,1.5v,,,"(7,287)",NW OFF OKINAWAJIMA IS
,02,50,57.3,0.2,36,23.7,0.5,141,45.3,1.8,69,4,2.9V,,,"(3,112)",FAR E OFF IBARAKI PREF
,03,00,24.5,0.0,32,49.2,0.0,130,53.0,0.1,10,0,0.4V,,,"(7,269)",NW KUMAMOTO PREF
,03,03,11.4,0.1,35,23.7,0.4,140,22.0,0.9,27,2,1.4V,,,"(3, 94)",KUJUKURI COAST BOSO PEN
,03,03,14.1,0.1,40,28.8,0.3,141,21.5,0.5,90,1,3.1V,,,"(2, 43)",EASTERN AOMORI PREF
,03,06,15.9,0.1,31,19.7,0.3,131,44.5,0.6,22,1,1.8V,,,"(7,299)",SE OFF OSUMI PEN
,03,08,26.3,0.2,35,43.2,0.8,140,40.8,0.8,49,2,0.7V,,,"(3,110)",NEAR CHOSHI CITY
,03,11,15.0,0.3,28,42.9,1.6,128,29.2,1.6,27,,2.1V,,,"(7,285)",NEAR TOKARA ISLANDS
,03,12,50.9,0.1,40,20.5,0.2,138,57.2,0.7,27,2,3.1V,,,"(2, 58)",W OFF AKITA PREF
,03,24,15.2,0.1,42,21.8,0.3,143,00.5,0.4,37,1,0.5V,,,"(1, 11)",HIDAKA MOUNTAINS REGION
,03,24,39.8,0.1,43,54.9,0.3,142,01.1,0.6,11,2,0.5V,,,"(1,  3)",KAMIKAWA-SORACHI REGION
,03,25,30.4,0.0,35,48.2,0.0,136,00.9,0.1,16,0,1.2V,,,"(5,203)",E PART OF WAKASA BAY
,03,28,12.8,0.0,35,00.8,0.0,132,55.9,0.0,8,1,0.2V,,,"(6,224)",SHIMANE HIROSHIMA BORDER
,03,28,20.3,0.0,33,39.9,0.1,130,16.2,0.1,5,0,0.5V,,,"(7,262)",CENTRAL FUKUOKA PREF
,03,32,31.9,0.3,34,39.4,1.4,140,39.7,1.2,58,3,1.4V,,,"(3,108)",SE OFF BOSO PENINSULA
,03,35,11.3,0.2,33,47.8,0.6,140,46.5,1.3,57,,1.9v,,,"(8,330)",E OFF HACHIJOJIMA ISLAND
,03,37,50.7,0.1,24,23.2,1.2,122,37.2,0.4,61,1,3.0V,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,03,38,00.8,0.1,35,36.6,0.3,140,59.9,0.4,28,1,0.4v,,,"(3,110)",NEAR CHOSHI CITY
,03,43,54.3,0.1,33,47.7,0.4,140,46.4,0.9,49,,2.5V,,,"(8,330)",E OFF HACHIJOJIMA ISLAND
,03,50,19.2,0.1,36,38.3,0.4,140,51.9,0.8,80,1,0.8V,,,"(3,111)",E OFF IBARAKI PREF
,03,54,02.9,0.0,38,11.2,0.2,140,35.2,0.2,11,1,0.4V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,03,57,00.5,0.0,34,14.9,0.2,135,28.5,0.2,9,1,0.2V,,,"(5,189)",NE WAKAYAMA PREF
,03,58,49.6,0.0,35,17.3,0.0,137,27.9,0.0,11,0,0.1V,,,"(4,140)",SE GIFU PREF
,04,02,03.2,0.0,32,32.1,0.0,131,20.8,0.1,13,0,0.1v,,,"(7,278)",NORTHERN MIYAZAKI PREF
,04,02,28.9,0.1,26,06.6,0.9,129,27.4,0.6,45,,2.7V,,,"(7,295)",NEAR MINAMI-DAITOJIMA IS
,04,03,33.3,0.0,35,09.7,0.2,132,35.5,0.1,10,1,0.2V,,,"(6,224)",SHIMANE HIROSHIMA BORDER
,04,10,43.9,0.3,25,52.3,1.1,128,31.1,1.3,51,5,1.9V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,04,18,49.5,0.0,39,01.7,0.1,140,48.9,0.2,5,1,0.3V,,,"(2, 49)",SOUTHERN IWATE PREF
,04,22,15.7,0.3,43,08.5,1.8,147,55.1,1.8,36,,3.0v,,,"(1, 26)",E OFF HOKKAIDO
,04,24,28.1,0.2,26,04.2,1.2,129,23.7,0.8,45,,1.9V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,04,24,52.2,0.1,42,54.1,0.6,143,21.1,0.7,14,1,0.6V,,,"(1,  9)",TOKACHI REGION
,04,25,28.7,0.0,39,04.6,0.1,140,54.4,0.1,6,1,0.3V,,,"(2, 49)",SOUTHERN IWATE PREF
,04,29,17.0,0.3,34,21.7,1.3,141,11.8,1.7,28,,,,,"(3,107)",FAR SE OFF BOSO PEN
,04,36,51.8,0.1,34,54.1,0.3,136,34.0,0.3,14,2,0.1V,,,"(5,198)",NORTHERN MIE PREF
,04,37,24.0,0.2,42,43.6,1.0,145,40.4,0.9,42,3,1.5V,,,"(1, 27)",OFF NEMURO PENINSULA
,04,44,40.6,0.1,45,15.1,1.8,142,15.1,3.2,82,,2.3V,,,"(1,  1)",SOYA REGION
,04,52,11.3,0.8,40,57.0,3.0,142,56.8,2.8,12,,1.7v,,,"(2, 60)",E OFF AOMORI PREF
,04,55,22.3,0.1,38,48.3,0.2,141,37.5,0.6,71,1,0.8V,,,"(2, 50)",NORTHERN MIYAGI PREF
,04,56,57.1,0.4,24,02.4,1.9,126,02.5,2.0,88,,2.2V,,,"(7,293)",NEAR MIYAKOJIMA ISLAND
,05,01,03.0,0.1,36,27.3,0.2,141,02.0,0.7,45,1,2.8V,,,"(3,111)",E OFF IBARAKI PREF
,05,04,49.3,0.0,34,11.9,0.1,135,17.2,0.1,5,1,0.5V,,,"(5,190)",NW WAKAYAMA PREF
,05,05,50.4,0.1,25,32.5,1.1,124,46.5,0.6,98,,3.1V,,,"(7,288)",NW OFF MIYAKOJIMA ISLAND
,05,21,59.0,0.0,34,43.6,0.1,136,28.7,0.2,17,1,0.7V,,,"(5,198)",NORTHERN MIE PREF
,05,23,49.7,0.0,32,23.1,0.1,130,41.6,0.1,10,1,1.7V,,,"(7,271)",SOUTHERN KUMAMOTO PREF
,05,27,04.0,0.1,42,05.9,0.4,139,11.5,0.7,15,1,1.0V,,,"(1, 18)",SW OFF HOKKAIDO
,05,33,04.5,0.0,39,19.4,0.1,140,23.9,0.2,9,1,0.4V,,,"(2, 47)",SOUTHERN AKITA PREF
,05,37,35.9,0.0,32,40.0,0.1,129,46.2,0.3,9,0,0.1v,,,"(7,266)",NAGASAKI PREF
,05,38,36.1,0.0,33,57.2,0.0,135,16.2,0.0,6,0,0.0V,,,"(5,191)",CENTRAL WAKAYAMA PREF
,05,42,12.0,0.1,38,48.7,0.4,141,32.0,0.9,99,1,1.1V,,,"(2, 50)",NORTHERN MIYAGI PREF
,05,43,10.4,0.2,43,15.1,0.5,138,44.2,1.1,15,,1.9v,,,"(8,321)",EASTERN SEA OF JAPAN
,05,57,30.5,0.0,35,28.9,0.1,138,17.1,0.2,15,1,0.8V,,,"(4,150)",AKAISHI MOUNTAINS REG
,06,01,14.1,0.0,34,12.7,0.1,135,08.6,0.1,7,0,0.2V,,,"(5,190)",NW WAKAYAMA PREF
,06,03,13.7,0.1,42,05.7,0.3,142,54.6,0.4,34,1,1.3V,,,"(1, 30)",S OFF URAKAWA
,06,07,02.1,0.0,33,03.8,0.2,132,07.9,0.1,40,1,1.9V,,,"(6,245)",BUNGO CHANNEL
,06,08,13.0,0.2,37,03.8,0.3,136,16.5,0.9,0,,1.6V,,,"(4,168)",NW OFF HOKURIKU DISTRICT
,06,12,36.6,0.1,27,22.6,0.5,129,00.1,0.8,26,2,1.1V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,06,12,41.7,0.1,38,48.0,0.3,141,37.2,0.7,71,1,0.4V,,,"(2, 50)",NORTHERN MIYAGI PREF
,06,20,30.0,0.5,33,31.2,2.1,142,26.7,2.0,21,,3.2V,,,"(8,329)",FAR E OFF IZU ISLANDS
,06,28,59.6,0.0,33,55.8,0.2,135,27.6,0.2,51,1,0.9V,,,"(5,191)",CENTRAL WAKAYAMA PREF
,06,37,19.1,0.1,35,15.0,0.3,136,49.7,0.1,14,1,0.2V,,,"(4,161)",CENTRAL AICHI PREF
,06,41,19.2,0.1,32,04.2,0.2,129,57.0,0.4,14,1,0.5V,,,"(7,283)",W OFF AMAKUSA ISLAND
,06,42,05.0,0.1,32,03.2,0.5,131,50.4,0.7,31,1,0.9V,,,"(7,300)",HYUGANADA REGION
,06,50,30.1,0.6,32,54.9,1.4,142,31.1,2.9,7,,3.4V,,,"(8,329)",FAR E OFF IZU ISLANDS
,06,51,41.5,0.3,24,55.2,2.8,123,46.2,1.0,27,4,2.3V,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,06,51,48.2,0.3,34,33.4,0.9,139,51.4,0.9,25,2,1.3V,,,"(3,106)",FAR S OFF BOSO PENINSULA
,06,53,01.3,0.5,33,22.9,2.3,142,29.9,1.9,18,,3.2v,,,"(8,329)",FAR E OFF IZU ISLANDS
,06,56,06.6,0.2,37,51.3,0.2,139,37.0,0.3,1,3,0.4V,,,"(4,131)",NE NIIGATA PREF
,07,03,42.9,0.1,33,21.0,0.2,134,35.2,0.5,31,2,0.8V,,,"(6,249)",SE OFF SHIKOKU
,07,10,00.7,0.1,25,19.3,0.6,125,26.0,0.6,19,2,2.2V,,,"(7,293)",NEAR MIYAKOJIMA ISLAND
